Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.90
Sample.63	0.919463087248322	1	0.953020134228188	0.968120805369127	0.843959731543624	1	0.939597315436242	1	0.968120805369127	0.949664429530201	1	1	1	1	1	1	1	1	0.879194630872483	1	1	0.98489932885906	1	0.988255033557047	1	0.983221476510067	0.916107382550336	0.991610738255034	1	1	1	0.927852348993289	1	1	1	1	1	1	1	1	1	0.963087248322148	1	1	0.98489932885906	1	0.916107382550336	0.98489932885906	1	0.988255033557047	1	0.98993288590604	1	1	1	1	0.996644295302013	0.996644295302013	1	0.98489932885906	1	0.921140939597315	0	1	1	1	1	0.988255033557047	1	1	1	0.98489932885906	1	0.976510067114094	1	0.909395973154362	1	1	1	1	1	1	0.98993288590604	1	0.996644295302013	0.993288590604027	0.98489932885906	1	1	1
Sample.64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sample.65	0.924496644295302	1	0.929530201342282	0.889261744966443	0.986577181208054	0.988255033557047	0.823825503355705	1	0.98489932885906	0.978187919463087	1	1	0.916107382550336	0.942953020134228	1	1	0.969798657718121	1	1	0.969798657718121	1	0.983221476510067	1	0.813758389261745	1	0.701342281879195	0.964765100671141	1	1	1	0.99496644295302	0.800335570469799	0.953020134228188	0.976510067114094	1	0.98993288590604	0.981543624161074	0.973154362416107	1	1	1	0.986577181208054	1	1	0.971476510067114	0.991610738255034	1	0.832214765100671	1	0.983221476510067	1	0.956375838926175	0.988255033557047	0.966442953020134	0.682885906040268	0.986577181208054	0.969798657718121	1	0.807046979865772	0.823825503355705	0.907718120805369	0.983221476510067	1	1	0	1	1	0.986577181208054	1	1	0.828859060402685	0.76510067114094	1	0.974832214765101	1	0.991610738255034	1	0.802013422818792	0.704697986577181	1	1	0.716442953020134	1	0.969798657718121	0.959731543624161	0.969798657718121	0.827181208053691	0.875838926174497	1	0.75503355704698
Sample.66	1	1	1	1	0.986577181208054	0.944630872483222	1	1	1	1	0.884228187919463	0.949664429530201	0.959731543624161	0.911073825503356	0.929530201342282	0.978187919463087	0.934563758389262	0.947986577181208	0.969798657718121	1	1	1	0.961409395973154	1	0.912751677852349	1	0.978187919463087	0.942953020134228	1	0.944630872483222	1	1	0.976510067114094	1	1	1	1	1	1	0.944630872483222	0.936241610738255	1	1	0.944630872483222	0.812080536912752	1	0.98489932885906	1	0.937919463087248	1	1	0.976510067114094	1	1	1	0.879194630872483	1	1	1	0.966442953020134	1	0.988255033557047	1	1	1	0	0.973154362416107	1	0.998322147651007	1	1	1	0.931208053691275	1	1	1	0.98489932885906	1	1	1	1	1	0.983221476510067	1	1	1	1	1	1	1
Sample.67	1	1	0.998322147651007	0.979865771812081	1	1	1	1	1	1	1	1	0.973154362416107	1	0.964765100671141	1	1	1	1	1	1	1	0.973154362416107	1	0.973154362416107	1	1	1	1	0.993288590604027	1	0.944630872483222	1	1	1	1	1	1	1	1	0.931208053691275	1	1	1	1	1	1	0.974832214765101	0.973154362416107	1	1	0.949664429530201	1	1	1	1	1	1	0.914429530201342	0.973154362416107	1	1	1	1	1	0.973154362416107	0	1	0.998322147651007	1	1	1	0.979865771812081	1	1	1	1	1	1	1	1	1	0.983221476510067	1	1	1	1	1	1	1
Sample.68	0.978187919463087	1	0.946308724832215	0.951342281879195	0.974832214765101	0.983221476510067	0.979865771812081	1	1	0.993288590604027	1	1	0.983221476510067	1	1	0.991610738255034	1	1	0.944630872483222	0.983221476510067	0.983221476510067	0.983221476510067	1	0.969798657718121	1	0.98993288590604	1	0.991610738255034	1	1	0.993288590604027	0.978187919463087	0.976510067114094	1	1	0.983221476510067	0.993288590604027	1	0.983221476510067	0.983221476510067	0.983221476510067	0.99496644295302	0.981543624161074	0.976510067114094	0.986577181208054	1	0.954697986577181	1	1	0.949664429530201	1	0.983221476510067	0.993288590604027	0.991610738255034	1	0.981543624161074	1	0.993288590604027	0.996644295302013	1	1	0.949664429530201	0.988255033557047	1	0.986577181208054	1	1	0	1	0.983221476510067	0.998322147651007	1	1	0.966442953020134	0.991610738255034	0.991610738255034	1	1	0.993288590604027	0.988255033557047	0.983221476510067	0.993288590604027	0.983221476510067	0.983221476510067	1	0.976510067114094	1	0.98993288590604	1	1
Sample.69	1	1	1	0.988255033557047	0.98993288590604	1	1	1	0.996644295302013	1	0.986577181208054	0.986577181208054	1	1	0.959731543624161	1	0.986577181208054	1	0.998322147651007	1	1	1	1	0.963087248322148	0.958053691275168	1	1	0.998322147651007	1	1	1	0.998322147651007	1	1	1	0.904362416107383	1	1	1	1	0.996644295302013	1	1	1	0.932885906040268	1	0.998322147651007	0.998322147651007	0.998322147651007	1	1	1	1	1	1	0.986577181208054	1	1	0.998322147651007	0.946308724832215	1	0.983221476510067	1	1	1	0.998322147651007	0.998322147651007	1	0	1	1	0.996644295302013	0.998322147651007	1	1	0.974832214765101	0.998322147651007	1	1	1	0.942953020134228	1	1	1	1	0.875838926174497	1	1	1	1
Sample.70	1	0.966442953020134	0.988255033557047	1	1	0.651006711409396	1	1	1	1	1	1	0.901006711409396	1	1	0.991610738255034	0.926174496644295	1	1	0.756711409395973	0.756711409395973	0.756711409395973	1	1	0.99496644295302	1	1	1	1	1	1	1	0.651006711409396	1	1	0.976510067114094	1	1	0.87751677852349	0.874161073825503	1	0.924496644295302	1	0.817114093959732	1	0.885906040268456	1	1	1	0.949664429530201	1	0.98993288590604	1	1	1	1	1	1	1	1	0.968120805369127	1	1	1	1	1	1	0.983221476510067	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.885906040268456	1	1	1	1	0.98993288590604	1	1
Sample.71	1	1	0.993288590604027	0.954697986577181	0.988255033557047	1	0.942953020134228	1	1	0.951342281879195	1	1	1	0.966442953020134	1	1	1	0.793624161073825	0.949664429530201	1	1	1	1	0.953020134228188	1	0.766778523489933	0.951342281879195	1	1	1	0.543624161073825	0.897651006711409	1	0.991610738255034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983221476510067	1	1	1	1	0.808724832214765	1	1	0.98993288590604	0.979865771812081	0.936241610738255	0.958053691275168	0.98993288590604	1	1	0.828859060402685	1	1	0.998322147651007	1	1	0	0.840604026845638	1	1	1	1	1	0.753355704697987	0.807046979865772	1	1	0.61241610738255	1	1	0.959731543624161	1	1	0.879194630872483	1	0.820469798657718
Sample.72	1	1	0.993288590604027	0.99496644295302	0.988255033557047	1	0.996644295302013	1	1	1	0.996644295302013	0.996644295302013	1	0.986577181208054	0.996644295302013	1	0.996644295302013	1	1	1	1	1	1	0.953020134228188	0.996644295302013	0.659395973154362	0.964765100671141	1	1	1	0.99496644295302	0.946308724832215	1	0.991610738255034	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971476510067114	1	0.983221476510067	1	1	1	1	0.619127516778524	0.996644295302013	1	1	0.979865771812081	0.837248322147651	0.942953020134228	1	0.98489932885906	1	0.76510067114094	1	1	1	0.996644295302013	1	0.840604026845638	0	1	1	1	1	1	0.761744966442953	0.751677852348993	1	0.996644295302013	0.719798657718121	1	1	0.917785234899329	1	1	0.875838926174497	1	0.370805369127517
Sample.73	1	1	1	0.983221476510067	1	1	1	0.956375838926175	1	0.986577181208054	1	1	1	0.934563758389262	0.979865771812081	1	1	0.949664429530201	0.964765100671141	1	1	1	0.947986577181208	1	1	1	1	1	1	1	1	0.979865771812081	0.958053691275168	1	1	1	1	1	1	1	0.964765100671141	1	1	0.988255033557047	0.986577181208054	1	0.99496644295302	0.979865771812081	1	1	1	1	1	1	1	1	0.983221476510067	1	0.969798657718121	0.919463087248322	1	1	1	1	1	0.931208053691275	0.979865771812081	1	0.998322147651007	1	1	1	0	0.899328859060403	0.954697986577181	1	1	1	1	0.993288590604027	0.988255033557047	0.979865771812081	1	0.909395973154362	0.998322147651007	0.981543624161074	1	1	1	1
Sample.74	0.964765100671141	1	0.969798657718121	0.937919463087248	1	0.953020134228188	0.958053691275168	0.956375838926175	1	0.983221476510067	1	1	0.860738255033557	0.983221476510067	1	1	1	1	0.983221476510067	1	1	1	0.947986577181208	0.870805369127517	1	0.991610738255034	1	0.991610738255034	1	1	1	0.978187919463087	0.981543624161074	1	1	0.969798657718121	0.988255033557047	1	1	1	1	0.986577181208054	1	0.988255033557047	0.974832214765101	1	0.969798657718121	0.983221476510067	1	0.951342281879195	1	1	1	1	1	1	0.963087248322148	1	0.968120805369127	0.919463087248322	1	0.99496644295302	0.976510067114094	1	0.974832214765101	1	1	0.966442953020134	1	1	1	1	0.899328859060403	0	0.946308724832215	0.979865771812081	1	1	1	1	0.983221476510067	1	1	0.909395973154362	0.796979865771812	0.981543624161074	0.988255033557047	1	1	1
Sample.75	0.971476510067114	0.736577181208054	1	0.959731543624161	0.983221476510067	1	0.986577181208054	0.956375838926175	1	0.986577181208054	1	1	0.838926174496644	1	0.986577181208054	1	0.988255033557047	0.986577181208054	0.986577181208054	1	1	1	0.954697986577181	0.978187919463087	1	1	0.968120805369127	1	1	1	1	1	0.981543624161074	0.988255033557047	1	0.991610738255034	1	1	1	1	0.981543624161074	0.99496644295302	1	0.988255033557047	0.986577181208054	1	0.959731543624161	1	0.944630872483222	1	1	0.981543624161074	1	1	1	0.991610738255034	0.983221476510067	0.993288590604027	0.986577181208054	0.954697986577181	1	0.986577181208054	1	1	1	1	1	0.991610738255034	1	1	1	1	0.954697986577181	0.946308724832215	0	0.986577181208054	1	1	1	1	0.988255033557047	1	1	0.953020134228188	1	0.981543624161074	1	0.899328859060403	1	1
Sample.76	0.937919463087248	0.98993288590604	0.966442953020134	0.911073825503356	0.959731543624161	1	0.768456375838926	0.974832214765101	0.991610738255034	0.912751677852349	1	0.986577181208054	1	0.991610738255034	0.971476510067114	1	0.988255033557047	0.98489932885906	0.922818791946309	1	1	1	1	0.963087248322148	1	0.991610738255034	0.983221476510067	1	1	1	1	0.941275167785235	1	0.974832214765101	1	0.99496644295302	0.991610738255034	1	1	1	0.986577181208054	0.991610738255034	0.993288590604027	1	0.981543624161074	1	0.916107382550336	0.926174496644295	0.98993288590604	1	1	0.988255033557047	1	0.98489932885906	1	0.983221476510067	1	0.988255033557047	0.971476510067114	0.988255033557047	1	0.850671140939597	0.909395973154362	1	0.991610738255034	1	1	0.991610738255034	0.974832214765101	1	1	1	1	0.979865771812081	0.986577181208054	0	1	1	1	1	1	1	0.991610738255034	0.986577181208054	1	0.974832214765101	0.991610738255034	1	1	1
Sample.77	0.988255033557047	1	1	1	0.986577181208054	1	1	1	1	1	0.98489932885906	0.958053691275168	1	1	0.98489932885906	1	0.98489932885906	1	0.961409395973154	1	1	1	1	0.964765100671141	1	1	1	0.988255033557047	1	1	1	1	1	1	1	1	1	1	1	1	0.931208053691275	1	1	1	0.98489932885906	1	0.98489932885906	1	0.98489932885906	1	1	0.963087248322148	1	1	1	0.98489932885906	1	0.998322147651007	1	1	1	0.988255033557047	1	1	1	0.98489932885906	1	1	0.998322147651007	1	1	1	1	1	1	1	0	1	1	1	0.954697986577181	1	1	0.917785234899329	0.988255033557047	1	1	1	1	1
Sample.78	0.941275167785235	1	0.993288590604027	0.99496644295302	0.988255033557047	1	0.981543624161074	1	1	1	1	1	1	0.986577181208054	0.98993288590604	1	1	0.976510067114094	1	1	1	1	1	0.921140939597315	1	0.743288590604027	0.937919463087248	1	1	1	0.87751677852349	0.838926174496644	1	0.991610738255034	1	1	1	1	1	1	1	1	1	1	1	1	0.991610738255034	0.941275167785235	1	0.983221476510067	1	1	1	1	0.791946308724832	1	1	0.974832214765101	0.979865771812081	0.87751677852349	0.942953020134228	0.969798657718121	1	1	0.802013422818792	1	1	1	1	1	0.753355704697987	0.761744966442953	1	1	1	1	1	0	0.75	1	1	0.781879194630873	1	1	0.917785234899329	1	1	0.817114093959732	1	0.743288590604027
Sample.79	0.961409395973154	1	0.961409395973154	0.974832214765101	0.978187919463087	1	0.954697986577181	1	1	0.964765100671141	1	1	1	0.974832214765101	0.98993288590604	1	1	0.976510067114094	0.993288590604027	1	1	1	0.979865771812081	0.906040268456376	1	0.471476510067114	0.932885906040268	1	1	1	0.98489932885906	0.907718120805369	0.98993288590604	0.991610738255034	1	1	0.98993288590604	0.976510067114094	1	0.978187919463087	1	1	1	0.993288590604027	1	1	0.98489932885906	0.954697986577181	1	0.983221476510067	1	1	0.98993288590604	1	0.525167785234899	1	1	0.818791946308725	0.979865771812081	0.88758389261745	0.942953020134228	0.969798657718121	1	1	0.704697986577181	1	1	0.993288590604027	1	1	0.807046979865772	0.751677852348993	1	1	1	1	1	0.75	0	1	1	0.593959731543624	1	1	0.946308724832215	1	1	0.837248322147651	1	0.728187919463087
Sample.80	1	1	0.988255033557047	0.98993288590604	0.988255033557047	1	1	1	1	1	1	1	1	1	1	0.966442953020134	1	1	1	1	1	0.991610738255034	1	1	1	1	1	1	1	0.991610738255034	1	1	1	1	1	1	1	0.991610738255034	1	1	1	0.906040268456376	0.983221476510067	1	0.996644295302013	1	0.988255033557047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99496644295302	1	1	1	1	1	0.988255033557047	1	1	1	1	0.993288590604027	1	1	1	1	1	1	0	1	0.993288590604027	1	1	1	1	1	1	1	1
Sample.81	0.988255033557047	1	1	1	0.998322147651007	1	0.974832214765101	0.988255033557047	0.88255033557047	1	0.991610738255034	0.914429530201342	1	1	0.88758389261745	0.993288590604027	0.979865771812081	1	0.974832214765101	1	1	1	0.988255033557047	0.998322147651007	0.879194630872483	1	1	0.748322147651007	1	0.98489932885906	1	1	0.988255033557047	0.968120805369127	1	1	1	1	0.996644295302013	0.86744966442953	0.911073825503356	0.988255033557047	0.991610738255034	0.98489932885906	0.988255033557047	0.996644295302013	0.953020134228188	0.993288590604027	0.953020134228188	0.986577181208054	1	0.951342281879195	1	1	1	0.98993288590604	0.988255033557047	1	0.98993288590604	0.988255033557047	1	0.963087248322148	1	1	1	1	1	0.983221476510067	0.942953020134228	1	1	0.996644295302013	0.988255033557047	0.983221476510067	0.988255033557047	1	0.954697986577181	1	1	1	0	1	1	0.937919463087248	1	0.988255033557047	1	1	1	1
Sample.82	0.973154362416107	1	0.941275167785235	0.936241610738255	0.954697986577181	1	0.939597315436242	1	1	0.906040268456376	1	1	1	0.966442953020134	1	1	0.983221476510067	0.796979865771812	0.954697986577181	1	1	1	1	0.953020134228188	1	0.573825503355705	0.964765100671141	1	1	1	0.968120805369127	0.946308724832215	0.969798657718121	0.991610738255034	1	1	0.979865771812081	1	1	0.973154362416107	1	1	1	0.993288590604027	1	1	1	1	1	0.983221476510067	1	1	0.969798657718121	1	0.602348993288591	1	1	0.926174496644295	0.979865771812081	0.880872483221476	0.942953020134228	0.986577181208054	1	1	0.716442953020134	1	1	0.993288590604027	1	1	0.61241610738255	0.719798657718121	0.979865771812081	1	1	1	1	0.781879194630873	0.593959731543624	0.993288590604027	1	0	1	1	0.939597315436242	1	1	0.875838926174497	1	0.706375838926175
Sample.83	0.966442953020134	1	0.973154362416107	1	1	0.885906040268456	0.951342281879195	1	1	1	1	0.978187919463087	0.884228187919463	0.988255033557047	1	0.991610738255034	1	1	1	0.885906040268456	0.885906040268456	0.865771812080537	0.983221476510067	1	0.983221476510067	1	1	1	1	1	1	1	0.885906040268456	1	1	0.976510067114094	1	1	0.885906040268456	0.954697986577181	1	1	1	0.937919463087248	1	1	0.973154362416107	1	0.983221476510067	0.949664429530201	1	0.983221476510067	1	1	1	1	1	1	1	0.983221476510067	1	0.976510067114094	0.98993288590604	1	1	0.983221476510067	0.983221476510067	0.983221476510067	1	0.885906040268456	1	1	1	1	1	0.991610738255034	1	1	1	1	1	1	0	0.919463087248322	1	1	1	0.98993288590604	1	1
Sample.84	0.934563758389262	0.98993288590604	0.968120805369127	0.974832214765101	0.998322147651007	1	0.958053691275168	0.956375838926175	0.98489932885906	0.996644295302013	1	0.973154362416107	1	0.988255033557047	1	0.959731543624161	0.986577181208054	1	0.922818791946309	0.904362416107383	1	0.979865771812081	0.947986577181208	0.958053691275168	1	1	0.919463087248322	1	1	1	1	0.894295302013423	0.944630872483222	0.983221476510067	1	0.98993288590604	0.954697986577181	1	1	1	0.833892617449664	1	0.988255033557047	0.988255033557047	0.986577181208054	1	0.964765100671141	0.986577181208054	1	0.988255033557047	1	0.978187919463087	1	1	0.996644295302013	0.961409395973154	0.833892617449664	1	0.98993288590604	0.919463087248322	1	1	1	1	0.969798657718121	1	1	0.983221476510067	1	1	1	1	0.909395973154362	0.909395973154362	0.953020134228188	0.986577181208054	0.917785234899329	1	1	1	0.937919463087248	1	0.919463087248322	0	0.890939597315436	0.901006711409396	0.894295302013423	1	1	1
Sample.85	1	1	0.993288590604027	0.986577181208054	0.98993288590604	1	0.996644295302013	1	1	1	1	1	0.983221476510067	0.986577181208054	1	1	0.986577181208054	1	0.99496644295302	1	1	1	1	0.954697986577181	1	0.944630872483222	0.911073825503356	1	1	1	0.99496644295302	0.969798657718121	1	0.991610738255034	1	1	0.993288590604027	1	1	1	0.875838926174497	1	1	1	1	1	0.966442953020134	1	1	0.978187919463087	1	1	1	1	0.946308724832215	0.961409395973154	0.875838926174497	0.974832214765101	0.979865771812081	0.944630872483222	0.98993288590604	1	0.996644295302013	1	0.959731543624161	1	1	1	1	1	0.959731543624161	0.917785234899329	0.998322147651007	0.796979865771812	1	1	0.988255033557047	0.917785234899329	0.946308724832215	1	1	0.939597315436242	1	0.890939597315436	0	1	1	0.959731543624161	1	0.917785234899329
Sample.86	1	0.98489932885906	0.971476510067114	1	0.958053691275168	1	0.979865771812081	0.981543624161074	0.978187919463087	1	0.983221476510067	1	1	1	0.934563758389262	1	1	1	0.956375838926175	0.919463087248322	1	1	0.981543624161074	0.973154362416107	0.99496644295302	1	1	0.998322147651007	1	1	1	0.914429530201342	0.944630872483222	0.991610738255034	1	0.986577181208054	0.993288590604027	1	1	1	1	1	1	0.988255033557047	0.926174496644295	0.99496644295302	0.998322147651007	0.99496644295302	1	1	1	0.936241610738255	1	0.99496644295302	1	1	0.934563758389262	1	0.921140939597315	0.981543624161074	1	0.983221476510067	0.993288590604027	1	0.969798657718121	1	1	0.976510067114094	0.875838926174497	1	1	1	0.981543624161074	0.981543624161074	0.981543624161074	0.974832214765101	1	1	1	1	0.988255033557047	1	1	0.901006711409396	1	0	0.919463087248322	1	1	1
Sample.87	0.959731543624161	1	0.939597315436242	0.979865771812081	1	0.988255033557047	0.894295302013423	1	0.98489932885906	0.969798657718121	1	1	0.916107382550336	0.988255033557047	1	1	1	1	1	0.904362416107383	1	0.944630872483222	1	0.897651006711409	1	1	1	1	1	0.981543624161074	1	0.832214765100671	0.946308724832215	0.956375838926175	1	0.98993288590604	0.951342281879195	0.922818791946309	1	1	1	0.996644295302013	1	1	1	0.991610738255034	1	0.916107382550336	1	1	1	1	0.988255033557047	0.956375838926175	0.956375838926175	1	0.951342281879195	1	0.825503355704698	0.922818791946309	0.951342281879195	1	0.98489932885906	1	0.827181208053691	1	1	1	1	1	1	1	1	0.988255033557047	1	0.991610738255034	1	1	1	1	1	1	1	0.894295302013423	1	0.919463087248322	0	1	1	1
Sample.88	0.845637583892617	1	0.993288590604027	0.99496644295302	0.988255033557047	0.98993288590604	0.981543624161074	1	1	1	1	1	0.98993288590604	0.986577181208054	0.98993288590604	0.991610738255034	1	0.969798657718121	1	0.98993288590604	0.98993288590604	0.98993288590604	1	0.921140939597315	1	0.832214765100671	0.951342281879195	1	1	1	0.99496644295302	0.87751677852349	0.98993288590604	0.991610738255034	1	0.98993288590604	1	1	0.98993288590604	0.98993288590604	1	1	1	0.98993288590604	1	1	0.991610738255034	0.916107382550336	1	0.973154362416107	1	1	1	1	0.875838926174497	1	1	0.968120805369127	0.979865771812081	0.932885906040268	0.954697986577181	0.969798657718121	1	1	0.875838926174497	1	1	0.98993288590604	1	0.98993288590604	0.879194630872483	0.875838926174497	1	1	0.899328859060403	1	1	0.817114093959732	0.837248322147651	1	1	0.875838926174497	0.98993288590604	1	0.959731543624161	1	1	0	1	0.875838926174497
Sample.89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
Sample.90	1	1	0.993288590604027	0.99496644295302	0.988255033557047	1	0.996644295302013	1	1	1	1	1	1	0.986577181208054	1	1	1	1	1	1	1	1	1	0.953020134228188	1	0.635906040268456	0.964765100671141	1	1	1	0.988255033557047	0.946308724832215	1	0.991610738255034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983221476510067	1	1	1	1	0.604026845637584	1	1	1	0.979865771812081	0.87751677852349	0.942953020134228	1	1	1	0.75503355704698	1	1	1	1	1	0.820469798657718	0.370805369127517	1	1	1	1	1	0.743288590604027	0.728187919463087	1	1	0.706375838926175	1	1	0.917785234899329	1	1	0.875838926174497	1	0
